State,District,Crop_Name,Season,Min_Temperature(C),Max_Temperature(C),Rainfall(mm),Humidity(%),Wind_Speed(km/h),Soil_Type,Suitable(Y/N)
Rajasthan,Udaipur,Barley,Kharif,8.4,34.1,418.7,47.3,4,Clay,N
Rajasthan,Udaipur,Millets,Kharif,14.7,40.2,1184.1,49.9,3.7,Alluvial,N
Rajasthan,Udaipur,Groundnut,Rabi,15,31.5,1584.6,49.4,22.2,Loamy,N
Rajasthan,Udaipur,Sunflower,Kharif,13.2,41.9,1747.5,50.2,10.8,Sandy,N
Rajasthan,Udaipur,Turmeric,Annual,15.6,32,288.9,92.3,5.1,Black,N
Rajasthan,Udaipur,Chilli,Kharif,17.2,31,1770.1,67.8,10.5,Black,Y
Rajasthan,Udaipur,Pulses,Kharif,9.1,24.5,1583.4,93.4,11.3,Laterite,Y
Rajasthan,Udaipur,Tea,Rabi,9.5,43.7,455.7,41.3,13.3,Laterite,N
Rajasthan,Udaipur,Coffee,Rabi,8.3,40,1477.7,64.5,12.8,Clay,N
Rajasthan,Udaipur,Jute,Annual,14.9,26.4,1162.8,75,23.1,Red,N
Rajasthan,Kota,Rice,Annual,10,24.4,1108.4,67.9,25.5,Sandy,N
Rajasthan,Kota,Wheat,Rabi,13,43.2,1108.7,48.2,8.6,Alluvial,N
Rajasthan,Kota,Maize,Zaid,19.3,32.1,541.4,40.8,26.3,Loamy,Y
Rajasthan,Kota,Cotton,Kharif,15.4,41.2,823.3,80,25.8,Loamy,N
Rajasthan,Kota,Sugarcane,Zaid,12.8,42,1606.6,45.6,13.4,Black,N
Rajasthan,Kota,Soybean,Annual,10.4,44.6,804.5,43.2,4,Sandy,Y
Rajasthan,Kota,Mustard,Annual,20.7,38.5,1572.3,83.5,8.3,Clay,Y
Rajasthan,Kota,Potato,Annual,10.6,41.6,398.2,52.2,7.3,Alluvial,N
Rajasthan,Kota,Onion,Annual,12.3,38.3,1068.9,73.9,16.6,Sandy,Y
Rajasthan,Kota,Tomato,Zaid,11.3,39.6,790.6,43.7,13.8,Clay,Y
Rajasthan,Kota,Barley,Kharif,17.5,36.3,1512,93.8,24.2,Laterite,N
Rajasthan,Kota,Millets,Kharif,14.4,39.7,1324.5,40.3,21.6,Clay,N
Rajasthan,Kota,Groundnut,Kharif,14.7,34.7,1504.2,83.7,11.6,Alluvial,Y
Rajasthan,Kota,Sunflower,Kharif,20.9,37,1427.4,88,28.4,Laterite,Y
Rajasthan,Kota,Turmeric,Kharif,15.5,28.6,1140.3,66.6,4.8,Clay,N
Rajasthan,Kota,Chilli,Kharif,19.9,31.3,490.6,59.7,29.7,Laterite,Y
Rajasthan,Kota,Pulses,Zaid,19.1,39.5,1206.2,62.8,4.8,Red,N
Rajasthan,Kota,Tea,Kharif,15.9,24.9,1058.2,42.4,29.1,Laterite,N
Rajasthan,Kota,Coffee,Annual,19.1,30,1472.1,66.3,22.5,Black,N
Rajasthan,Kota,Jute,Annual,10.2,27.1,1044.8,64.2,15.3,Alluvial,Y
Rajasthan,Bikaner,Rice,Zaid,13.3,28.3,1228.2,46.6,23.7,Red,N
Rajasthan,Bikaner,Wheat,Annual,16.1,34.2,440.9,84.9,18.9,Clay,N
Rajasthan,Bikaner,Maize,Zaid,11.3,42.6,526.2,61.6,14,Laterite,N
Rajasthan,Bikaner,Cotton,Kharif,21.3,43.4,1394,71.2,14.6,Laterite,N
Rajasthan,Bikaner,Sugarcane,Rabi,18.8,29.9,1125.7,57.3,28.7,Clay,N
Rajasthan,Bikaner,Soybean,Annual,9.9,24.7,1400.8,59,17.7,Sandy,N
Rajasthan,Bikaner,Mustard,Zaid,17.8,40.7,574.2,51.8,10.1,Loamy,N
Rajasthan,Bikaner,Potato,Kharif,15.4,30.6,294.3,68.3,13.2,Loamy,N
Rajasthan,Bikaner,Onion,Annual,8.8,30.9,1044.8,67.7,14.2,Black,Y
Rajasthan,Bikaner,Tomato,Annual,17.5,41.9,1746.4,68,24.8,Loamy,N
Rajasthan,Bikaner,Barley,Rabi,11.3,38.8,1451.9,61.6,12.1,Black,N
Rajasthan,Bikaner,Millets,Zaid,20,44.4,825.8,93.4,23.9,Laterite,Y
Rajasthan,Bikaner,Groundnut,Rabi,11.5,24.9,856.6,88.9,15.3,Sandy,Y
Rajasthan,Bikaner,Sunflower,Kharif,19.2,24.4,1000.5,90.9,8.1,Laterite,Y
Rajasthan,Bikaner,Turmeric,Annual,10,39.2,1321.8,63.1,29,Red,Y
Rajasthan,Bikaner,Chilli,Zaid,18.2,30.3,1313.9,49.6,15.5,Clay,N
Rajasthan,Bikaner,Pulses,Annual,16.2,30,874.4,56.2,18.2,Sandy,Y
Rajasthan,Bikaner,Tea,Rabi,12.5,26.3,1316,65.2,24,Sandy,Y
Rajasthan,Bikaner,Coffee,Rabi,14.7,36,594.8,50.1,18.4,Black,N
Rajasthan,Bikaner,Jute,Annual,10.6,39.6,1108.6,56.8,14.2,Laterite,N
Sikkim,East Sikkim,Rice,Zaid,21.7,35.8,1363,80.5,9.5,Black,N
Sikkim,East Sikkim,Wheat,Zaid,12.3,39.7,1481,70.9,10.6,Laterite,Y
Sikkim,East Sikkim,Maize,Kharif,10.3,34.5,682.5,74.3,21.7,Black,Y
Sikkim,East Sikkim,Cotton,Annual,15.7,44.5,665.7,55.5,23.2,Black,N
Sikkim,East Sikkim,Sugarcane,Annual,21.7,44.4,924.4,81.6,12.1,Laterite,N
Sikkim,East Sikkim,Soybean,Annual,20.5,26.2,1418,58.5,13.3,Alluvial,Y
Sikkim,East Sikkim,Mustard,Zaid,19.3,36.5,1701.8,42.8,5.7,Laterite,Y
Sikkim,East Sikkim,Potato,Annual,14.7,25,273.4,89.8,8.6,Loamy,N
Sikkim,East Sikkim,Onion,Zaid,13,40.1,753.6,62.6,17.9,Black,Y
Sikkim,East Sikkim,Tomato,Kharif,20.7,42.6,434.2,86.2,13.8,Red,N
Sikkim,East Sikkim,Barley,Rabi,8.7,39,624.6,44.1,7.9,Laterite,Y
Sikkim,East Sikkim,Millets,Rabi,20.8,38.7,1619.1,47.8,20.6,Clay,N
Sikkim,East Sikkim,Groundnut,Rabi,11.9,32.5,1393,88,12.7,Sandy,N
Sikkim,East Sikkim,Sunflower,Kharif,8,32.5,589.9,63.4,25.6,Alluvial,Y
Sikkim,East Sikkim,Turmeric,Zaid,14,40.3,924.5,60.3,6.9,Laterite,N
Sikkim,East Sikkim,Chilli,Kharif,19.8,33.5,1033.7,86.8,11.9,Laterite,N
Sikkim,East Sikkim,Pulses,Kharif,14.4,27.8,596.7,86.7,5.8,Loamy,N
Sikkim,East Sikkim,Tea,Annual,11.2,27.9,333.4,81.4,3.1,Loamy,Y
Sikkim,East Sikkim,Coffee,Annual,8.2,28.6,1303.7,77.1,4.1,Red,Y
Sikkim,East Sikkim,Jute,Annual,21.2,37.3,1769.5,78.1,8.9,Clay,N
Sikkim,West Sikkim,Rice,Kharif,20.7,34.2,1697.2,72.8,11.8,Sandy,N
Sikkim,West Sikkim,Wheat,Kharif,10,26.9,1636.9,43.7,21.3,Loamy,Y
Sikkim,West Sikkim,Maize,Kharif,19.5,44.9,425.1,60.7,29.5,Sandy,N
Sikkim,West Sikkim,Cotton,Zaid,18.9,41.2,387.4,55.5,12.2,Loamy,N
Sikkim,West Sikkim,Sugarcane,Annual,8.8,36.8,466.5,66.7,12.4,Clay,Y
Sikkim,West Sikkim,Soybean,Annual,18.6,25.8,266.2,66.2,7.5,Red,Y
Sikkim,West Sikkim,Mustard,Kharif,15.9,39.9,1777.3,42.8,28.2,Alluvial,N
Sikkim,West Sikkim,Potato,Kharif,19,30.4,641.3,60.8,24.2,Black,Y
Sikkim,West Sikkim,Onion,Rabi,10.5,24.1,1233.2,74.2,23.1,Clay,Y
Sikkim,West Sikkim,Tomato,Kharif,14.8,27,730.9,72.1,9.2,Black,N
Sikkim,West Sikkim,Barley,Zaid,8.9,42.9,1781.4,71.3,6.2,Red,N
Sikkim,West Sikkim,Millets,Kharif,10.4,42.5,553.2,84.8,18.5,Black,Y
Sikkim,West Sikkim,Groundnut,Kharif,20.1,44.7,1724.1,61.3,10.1,Laterite,Y
Sikkim,West Sikkim,Sunflower,Kharif,13.6,39.2,1546.6,72.6,13.7,Red,Y
Sikkim,West Sikkim,Turmeric,Kharif,17,38.6,342.2,49.8,24.5,Red,Y
Sikkim,West Sikkim,Chilli,Zaid,15.5,38.6,479.2,54.8,9.7,Sandy,Y
Sikkim,West Sikkim,Pulses,Kharif,20.4,30.9,287.7,44.4,8.8,Loamy,N
Sikkim,West Sikkim,Tea,Kharif,9,39.8,591.9,77.9,12.2,Black,Y
Sikkim,West Sikkim,Coffee,Annual,17.8,27.8,1681.7,58.5,16.3,Alluvial,N
Sikkim,West Sikkim,Jute,Kharif,16.1,41.9,1608.9,91.3,29.4,Sandy,Y
Sikkim,North Sikkim,Rice,Annual,20.9,28.4,1615.4,62.7,15.4,Laterite,N
Sikkim,North Sikkim,Wheat,Rabi,18.4,24.2,709.1,65.1,18.9,Loamy,N
Sikkim,North Sikkim,Maize,Zaid,8.7,41,620.1,77.9,11.8,Red,Y
Sikkim,North Sikkim,Cotton,Kharif,16.3,37.2,1604.3,72.2,11.5,Clay,N
Sikkim,North Sikkim,Sugarcane,Kharif,21.4,43.9,949.1,57.4,29.5,Laterite,Y
Sikkim,North Sikkim,Soybean,Zaid,21.6,35.9,1383.1,83.4,16.7,Loamy,Y
Sikkim,North Sikkim,Mustard,Kharif,8.2,45,814.2,88.4,15.8,Black,N
Sikkim,North Sikkim,Potato,Annual,9.7,31.8,609,94.5,25.1,Loamy,N
Sikkim,North Sikkim,Onion,Kharif,22,44.9,885.8,56.7,16.1,Laterite,Y
Sikkim,North Sikkim,Tomato,Rabi,13.3,42.7,1601.5,89.7,17.4,Black,Y
Sikkim,North Sikkim,Barley,Annual,17.7,28.9,734.1,91.7,3.3,Sandy,N
Sikkim,North Sikkim,Millets,Annual,14.4,33.1,323,80.8,11.1,Sandy,Y
Sikkim,North Sikkim,Groundnut,Kharif,11.3,32.9,512.4,71.2,23.2,Red,Y
Sikkim,North Sikkim,Sunflower,Annual,21,44.7,544.6,60,11.8,Laterite,N
Sikkim,North Sikkim,Turmeric,Annual,17.4,42.4,1218.8,63.2,28.1,Loamy,N
Sikkim,North Sikkim,Chilli,Zaid,11.6,35.7,922.3,72.1,27.8,Loamy,Y
Sikkim,North Sikkim,Pulses,Zaid,15,34.1,1541,47.9,10.7,Alluvial,Y
Sikkim,North Sikkim,Tea,Annual,11.5,38.3,1346,90.3,8.5,Clay,N
Sikkim,North Sikkim,Coffee,Zaid,19.9,42.4,349.2,80,26.9,Laterite,Y
Sikkim,North Sikkim,Jute,Rabi,14.8,40,1065.8,56.7,27.9,Black,N
Sikkim,South Sikkim,Rice,Zaid,8.1,44.5,1648.8,50.8,6.5,Loamy,N
Sikkim,South Sikkim,Wheat,Rabi,17.3,33.9,335.8,67.5,17,Black,Y
Sikkim,South Sikkim,Maize,Kharif,12.1,27.7,572.4,53.1,13.6,Red,N
Sikkim,South Sikkim,Cotton,Annual,18.9,33.8,1529.8,80.3,22.7,Loamy,Y
Sikkim,South Sikkim,Sugarcane,Annual,11.8,24.9,393.8,77.5,13.2,Clay,N
Sikkim,South Sikkim,Soybean,Annual,17.9,30.8,1151,64.1,12.2,Sandy,N
Sikkim,South Sikkim,Mustard,Kharif,20.3,33.9,924.2,88.3,13.1,Alluvial,Y
Sikkim,South Sikkim,Potato,Kharif,19.4,43.4,839.7,60.5,24.4,Red,N
Sikkim,South Sikkim,Onion,Kharif,18.4,43.6,337.5,55.1,17.8,Loamy,Y
Sikkim,South Sikkim,Tomato,Annual,9.6,29,1580.3,43.5,23.5,Alluvial,N
Sikkim,South Sikkim,Barley,Kharif,8.9,30.1,451.4,80.7,19.9,Black,N
Sikkim,South Sikkim,Millets,Kharif,20.5,32.3,591.9,41.6,3.2,Loamy,N
Sikkim,South Sikkim,Groundnut,Kharif,8.8,38.8,1351,69.2,29.4,Laterite,Y
Sikkim,South Sikkim,Sunflower,Zaid,13,39.7,1664.4,78.9,3.9,Sandy,Y
Sikkim,South Sikkim,Turmeric,Zaid,17,33.5,1708.4,81.6,26.1,Clay,N
Sikkim,South Sikkim,Chilli,Annual,11.4,33,1594.3,69.2,28.3,Red,N
Sikkim,South Sikkim,Pulses,Zaid,8.5,44.8,933.9,89.1,8.3,Red,Y
Sikkim,South Sikkim,Tea,Annual,9.9,24.5,1671.6,67.3,3.9,Alluvial,Y
Sikkim,South Sikkim,Coffee,Kharif,9.7,26.3,1014.9,55.7,9.3,Black,N
Sikkim,South Sikkim,Jute,Zaid,19.5,32.7,1353.1,61.2,16.2,Loamy,Y
Tamil Nadu,Chennai,Rice,Zaid,18.7,30,1720.8,54.7,14.9,Black,Y
Tamil Nadu,Chennai,Wheat,Annual,21.5,32.4,1194.9,57.8,26.4,Clay,N
Tamil Nadu,Chennai,Maize,Kharif,10.9,41.1,1561.2,40.3,25.5,Black,N
Tamil Nadu,Chennai,Cotton,Rabi,18.4,41.3,589,41.7,15.9,Sandy,Y
Tamil Nadu,Chennai,Sugarcane,Rabi,16.7,33.1,1625.8,56.3,14.4,Black,Y
Tamil Nadu,Chennai,Soybean,Rabi,9.5,36.5,1447.2,73.3,21.4,Alluvial,N
Tamil Nadu,Chennai,Mustard,Annual,14.1,24.8,433.6,91.4,29.4,Clay,N
Tamil Nadu,Chennai,Potato,Kharif,18.3,35.4,424.8,60.7,10.9,Alluvial,Y
Tamil Nadu,Chennai,Onion,Rabi,15,42.3,1125.4,83.2,17,Black,N
Tamil Nadu,Chennai,Tomato,Annual,19.4,26.5,1430.6,81.1,18.4,Sandy,Y
Tamil Nadu,Chennai,Barley,Rabi,10.8,26.3,750.8,45.7,23.5,Loamy,Y
Tamil Nadu,Chennai,Millets,Rabi,8.8,24.8,1002.5,63.6,10.9,Laterite,N
Tamil Nadu,Chennai,Groundnut,Annual,11.2,33.6,681.7,65.7,11.9,Black,N
Tamil Nadu,Chennai,Sunflower,Annual,13,31.1,368,87.8,27.1,Sandy,N
Tamil Nadu,Chennai,Turmeric,Annual,10.6,40.7,744.2,73.9,4.5,Alluvial,Y
Tamil Nadu,Chennai,Chilli,Kharif,13.4,42.5,814.5,54.4,26,Alluvial,Y
Tamil Nadu,Chennai,Pulses,Kharif,9.3,39,406.3,41.7,22,Alluvial,Y
Tamil Nadu,Chennai,Tea,Rabi,16.3,33.9,1768.6,81.5,17.4,Clay,Y
Tamil Nadu,Chennai,Coffee,Rabi,17.7,35.2,1765.1,54.3,3,Alluvial,N
Tamil Nadu,Chennai,Jute,Zaid,16.8,32.8,452.2,56.3,3.2,Clay,Y
Tamil Nadu,Coimbatore,Rice,Rabi,20.7,40.4,383.9,82.1,25.4,Clay,N
Tamil Nadu,Coimbatore,Wheat,Annual,13.9,44.5,819.4,76.6,8.7,Alluvial,Y
Tamil Nadu,Coimbatore,Maize,Kharif,20.8,31.2,1459.6,65.8,8.1,Clay,N
Tamil Nadu,Coimbatore,Cotton,Kharif,21.3,41.5,1033.8,73.2,18.1,Red,N
Tamil Nadu,Coimbatore,Sugarcane,Rabi,11.7,31.4,639.3,47.9,15.6,Laterite,N
Tamil Nadu,Coimbatore,Soybean,Rabi,16.1,31.2,1384.5,72.4,6.5,Laterite,Y
Tamil Nadu,Coimbatore,Mustard,Annual,16.2,37.1,1551.7,46,15.8,Alluvial,Y
Tamil Nadu,Coimbatore,Potato,Kharif,17.4,41.7,1261,75,21.5,Laterite,Y
Tamil Nadu,Coimbatore,Onion,Kharif,20.4,24.3,548.4,50.9,22.2,Red,Y
Tamil Nadu,Coimbatore,Tomato,Annual,18.4,25.7,873.2,76.8,3.3,Black,N
Tamil Nadu,Coimbatore,Barley,Zaid,8.5,38.4,1394.6,51.2,12.7,Black,Y
Tamil Nadu,Coimbatore,Millets,Annual,13.8,38,1265.9,53.7,14.7,Laterite,Y
Tamil Nadu,Coimbatore,Groundnut,Annual,11.5,41.1,758,57.1,27.8,Laterite,N
Tamil Nadu,Coimbatore,Sunflower,Annual,16.8,39.3,505.6,69,21.1,Sandy,Y
Tamil Nadu,Coimbatore,Turmeric,Rabi,8.9,35.3,964.4,56.1,5,Loamy,N
Tamil Nadu,Coimbatore,Chilli,Kharif,18.9,24.2,615.7,65.3,4.3,Alluvial,Y
Tamil Nadu,Coimbatore,Pulses,Zaid,9.8,24.4,755.2,82,28.9,Black,N
Tamil Nadu,Coimbatore,Tea,Rabi,12.3,27.4,328,67.9,13.3,Sandy,N
Tamil Nadu,Coimbatore,Coffee,Annual,10.7,37.8,1411.7,81.5,12.9,Laterite,N
Tamil Nadu,Coimbatore,Jute,Zaid,15.3,34.3,1550.8,70.2,13.4,Clay,Y
Tamil Nadu,Madurai,Rice,Rabi,8.7,44.1,605.3,55.3,3.4,Laterite,N
Tamil Nadu,Madurai,Wheat,Kharif,20.7,27.7,1687.7,47.8,7.5,Sandy,Y
Tamil Nadu,Madurai,Maize,Kharif,9.6,32.2,493.8,44.4,17.3,Clay,N
Tamil Nadu,Madurai,Cotton,Kharif,21.1,31.1,1280.3,87.4,24.5,Clay,Y
Tamil Nadu,Madurai,Sugarcane,Annual,8.4,33.1,659.4,75,19.5,Alluvial,N
Tamil Nadu,Madurai,Soybean,Annual,8.8,31.9,951.8,89.6,27.7,Black,N
Tamil Nadu,Madurai,Mustard,Rabi,18.6,36,1057.6,94.6,3.1,Laterite,Y
Tamil Nadu,Madurai,Potato,Annual,19.6,34.3,1327.7,83.2,4.3,Sandy,Y
Tamil Nadu,Madurai,Onion,Zaid,18.1,26.8,1532.6,42.6,4.8,Red,Y
Tamil Nadu,Madurai,Tomato,Kharif,16.7,34.3,801.7,77.7,12.3,Loamy,N
Tamil Nadu,Madurai,Barley,Rabi,8.2,29.3,266.6,40.9,5.8,Clay,N
Tamil Nadu,Madurai,Millets,Kharif,16.6,37.4,1195,84.8,7.1,Red,Y
Tamil Nadu,Madurai,Groundnut,Kharif,21.5,27.3,977,67.6,22.5,Loamy,N
Tamil Nadu,Madurai,Sunflower,Zaid,9.4,39.3,668.3,79.9,12,Laterite,N
Tamil Nadu,Madurai,Turmeric,Zaid,9.1,39.6,522.8,50.6,29.1,Red,Y
Tamil Nadu,Madurai,Chilli,Rabi,13.7,33.2,1091.5,74.1,20,Sandy,Y
Tamil Nadu,Madurai,Pulses,Annual,19,30.9,598.8,79.6,14.8,Red,N
Tamil Nadu,Madurai,Tea,Kharif,17.8,29.3,485.5,74,21,Alluvial,Y
Tamil Nadu,Madurai,Coffee,Zaid,19,41.7,864.8,64.3,17.5,Clay,N
Tamil Nadu,Madurai,Jute,Kharif,9.2,37.4,672.3,42.7,4.9,Alluvial,N
Tamil Nadu,Salem,Rice,Zaid,10.7,33.3,379.3,46.8,13.9,Loamy,Y
Tamil Nadu,Salem,Wheat,Annual,9.8,42.8,351.9,53,7.1,Black,N
Tamil Nadu,Salem,Maize,Zaid,13.3,44.5,1379.9,45,25.8,Sandy,N
Tamil Nadu,Salem,Cotton,Kharif,14.7,34.1,690.4,66.6,10.1,Clay,Y
Tamil Nadu,Salem,Sugarcane,Zaid,21,44.6,297.2,64.5,29,Laterite,N
Tamil Nadu,Salem,Soybean,Annual,13.5,30.2,289.3,85.5,11.7,Laterite,Y
Tamil Nadu,Salem,Mustard,Zaid,10.1,38.5,1425.4,60.4,9.3,Clay,N
Tamil Nadu,Salem,Potato,Kharif,13.5,28.2,739.7,67.4,26.8,Sandy,Y
Tamil Nadu,Salem,Onion,Rabi,17.1,30.5,534.3,61.7,5.9,Red,Y
Tamil Nadu,Salem,Tomato,Annual,21,35.6,1402.3,80.3,12.2,Alluvial,Y
Tamil Nadu,Salem,Barley,Kharif,21.1,29.5,586.9,61.1,24.1,Laterite,Y
Tamil Nadu,Salem,Millets,Annual,14.8,37.4,986.3,59.2,11.6,Loamy,N
Tamil Nadu,Salem,Groundnut,Rabi,20.3,34.3,772.6,47.4,12.6,Alluvial,Y
Tamil Nadu,Salem,Sunflower,Rabi,15.4,26.5,1779.7,56.2,24.1,Black,N
Tamil Nadu,Salem,Turmeric,Annual,10,41.1,285.4,74.9,7.4,Clay,Y
Tamil Nadu,Salem,Chilli,Rabi,17.8,37.7,305.9,48.7,18.2,Black,N
Tamil Nadu,Salem,Pulses,Annual,9.2,34.3,1468.1,60.2,19,Laterite,Y
Tamil Nadu,Salem,Tea,Rabi,11.6,24.9,1080.8,87.6,12.3,Black,Y
Tamil Nadu,Salem,Coffee,Kharif,8.1,38.5,494.7,84.5,14.1,Alluvial,N
Tamil Nadu,Salem,Jute,Zaid,17.1,24.3,932.3,56.2,29.6,Sandy,N
Tamil Nadu,Tiruchirappalli,Rice,Zaid,11.4,26.8,325.8,72.4,5.2,Black,N
Tamil Nadu,Tiruchirappalli,Wheat,Annual,13.1,39.9,773.5,75.6,13.3,Clay,Y
Tamil Nadu,Tiruchirappalli,Maize,Annual,12.6,30.5,620.3,85.9,29.3,Alluvial,Y
Tamil Nadu,Tiruchirappalli,Cotton,Annual,18.1,42.7,634.6,62.6,5.7,Clay,Y
Tamil Nadu,Tiruchirappalli,Sugarcane,Kharif,14.4,36.7,1686.8,87.3,7.2,Alluvial,Y
Tamil Nadu,Tiruchirappalli,Soybean,Annual,14.9,38.2,944.6,68.8,7.3,Clay,N
Tamil Nadu,Tiruchirappalli,Mustard,Kharif,14,38,1147.5,94.5,5,Laterite,Y
Tamil Nadu,Tiruchirappalli,Potato,Annual,11.3,25.9,1057,80.7,23.1,Red,N
Tamil Nadu,Tiruchirappalli,Onion,Zaid,17.3,36.5,1263.1,94.8,28.6,Sandy,Y
Tamil Nadu,Tiruchirappalli,Tomato,Rabi,17.6,41.8,1062.8,87.9,5.8,Clay,Y
Tamil Nadu,Tiruchirappalli,Barley,Rabi,20.3,42.3,371,63.1,9.1,Sandy,N
Tamil Nadu,Tiruchirappalli,Millets,Zaid,17.4,26.3,735.9,63.4,12.1,Clay,Y
Tamil Nadu,Tiruchirappalli,Groundnut,Zaid,10.1,42.2,646.5,91.5,12.2,Clay,N
Tamil Nadu,Tiruchirappalli,Sunflower,Annual,17.7,27.1,1758.9,84.7,16.3,Clay,N
Tamil Nadu,Tiruchirappalli,Turmeric,Annual,21.5,25.5,1284.2,42.4,18.6,Loamy,Y
Tamil Nadu,Tiruchirappalli,Chilli,Kharif,12.5,34.2,1607.2,43,17.3,Sandy,Y
Tamil Nadu,Tiruchirappalli,Pulses,Kharif,20.8,36.7,324.5,70.6,21.1,Clay,N
Tamil Nadu,Tiruchirappalli,Tea,Rabi,13.1,37.8,523.2,60.5,25,Loamy,Y
Tamil Nadu,Tiruchirappalli,Coffee,Zaid,12.1,29.3,860.8,56.8,29.3,Loamy,Y
Tamil Nadu,Tiruchirappalli,Jute,Zaid,19.9,33.4,885.6,47.7,15.1,Loamy,N
Telangana,Hyderabad,Rice,Kharif,16.7,30.2,1176.5,56.7,24.8,Laterite,Y
Telangana,Hyderabad,Wheat,Kharif,16,29.8,378.2,91.6,5,Loamy,N
Telangana,Hyderabad,Maize,Zaid,8.9,41.3,1433.1,42.6,4.9,Red,N
Telangana,Hyderabad,Cotton,Annual,12.9,28.8,1613.7,85.4,19.6,Black,Y
Telangana,Hyderabad,Sugarcane,Zaid,9.2,38,699.2,75,12.6,Loamy,N
Telangana,Hyderabad,Soybean,Annual,20.8,44.8,1710,94.8,27.8,Laterite,Y
Telangana,Hyderabad,Mustard,Kharif,15.4,44.4,1628.2,47.9,16.3,Alluvial,Y
Telangana,Hyderabad,Potato,Kharif,19.8,42.2,711.9,58.8,19.2,Sandy,N
Telangana,Hyderabad,Onion,Kharif,18.2,24.9,1526.2,74.8,27.1,Laterite,Y
Telangana,Hyderabad,Tomato,Rabi,15.9,40.9,469.6,55,10.7,Alluvial,Y
Telangana,Hyderabad,Barley,Annual,19.6,34.1,1589.9,82.1,29.3,Loamy,N
Telangana,Hyderabad,Millets,Annual,9.4,40.9,584.9,94.7,6.9,Loamy,Y
Telangana,Hyderabad,Groundnut,Zaid,11.4,41,1308.8,79.6,9.4,Black,N
Telangana,Hyderabad,Sunflower,Kharif,18.5,26,1779,72.1,22.9,Clay,Y
Telangana,Hyderabad,Turmeric,Annual,14.7,26.3,1479.2,71.8,6.1,Red,Y
Telangana,Hyderabad,Chilli,Zaid,21.7,25.9,419.7,53.1,22.6,Alluvial,N
Telangana,Hyderabad,Pulses,Kharif,14.3,41,1640.2,86.5,27.2,Laterite,N
Telangana,Hyderabad,Tea,Kharif,14.8,36.2,1366.2,53.3,28.5,Laterite,Y
Telangana,Hyderabad,Coffee,Annual,14.7,33.1,754.9,63,13.1,Red,Y
Telangana,Hyderabad,Jute,Zaid,10.9,26.9,881.2,48.7,29.7,Clay,Y
Telangana,Warangal,Rice,Kharif,17.4,42,890.7,89.5,11.1,Loamy,N
Telangana,Warangal,Wheat,Zaid,11.9,30.1,1729.6,92.6,10.2,Laterite,Y
Telangana,Warangal,Maize,Rabi,9.1,24.9,532.6,59,6.7,Sandy,Y
Telangana,Warangal,Cotton,Kharif,16.2,27.5,1087.7,53.3,15.2,Black,N
Telangana,Warangal,Sugarcane,Kharif,16.3,24.4,1175.3,85.4,26.9,Black,N
Telangana,Warangal,Soybean,Kharif,14.6,31.4,493.4,76.9,9.6,Black,N
Telangana,Warangal,Mustard,Annual,8.7,40.3,1668.2,68.5,4.3,Clay,N
Telangana,Warangal,Potato,Rabi,12.7,33.7,627.3,47.4,29.8,Red,N
Telangana,Warangal,Onion,Rabi,17.7,29.6,1660.6,84.8,26.7,Black,Y
Telangana,Warangal,Tomato,Kharif,13.6,36.7,876,75.2,25.4,Loamy,N
Telangana,Warangal,Barley,Kharif,17.2,34.5,827.6,58.9,10.5,Clay,Y
Telangana,Warangal,Millets,Annual,11.7,44.3,835.6,82.4,14.9,Loamy,N
Telangana,Warangal,Groundnut,Kharif,10.9,25.6,972,89.3,23.9,Red,Y
Telangana,Warangal,Sunflower,Annual,14.5,39.1,1154.5,74,11.6,Sandy,Y
Telangana,Warangal,Turmeric,Rabi,11.8,29.7,1676.5,52.4,8.9,Alluvial,N
Telangana,Warangal,Chilli,Kharif,20.1,42.2,1504.9,89.3,26.6,Alluvial,N
Telangana,Warangal,Pulses,Kharif,21.1,26.9,818.6,64.2,27.3,Alluvial,Y
Telangana,Warangal,Tea,Kharif,19.1,36.9,1624.5,47.9,9.8,Loamy,Y
Telangana,Warangal,Coffee,Annual,16.3,26.6,499.8,54.3,12.1,Red,N
Telangana,Warangal,Jute,Zaid,21.4,35,1456.4,64.9,5.1,Black,Y
Telangana,Nizamabad,Rice,Rabi,13.3,33.3,1558.8,53.3,23,Alluvial,Y
Telangana,Nizamabad,Wheat,Zaid,15.8,25.8,1016.7,64.9,9.4,Sandy,N
Telangana,Nizamabad,Maize,Rabi,21.9,41.8,813.3,57.3,3,Black,Y
Telangana,Nizamabad,Cotton,Kharif,10.7,25.8,1205.4,51,29.4,Clay,N
Telangana,Nizamabad,Sugarcane,Kharif,20.7,31.5,1623.8,59.7,26.1,Laterite,Y
Telangana,Nizamabad,Soybean,Rabi,14.1,26.7,932.4,40.8,11.4,Loamy,N
Telangana,Nizamabad,Mustard,Kharif,9.1,38.6,1310.1,44.8,13.9,Red,N
Telangana,Nizamabad,Potato,Annual,15.8,43.3,878.6,88.3,17.2,Loamy,N
Telangana,Nizamabad,Onion,Zaid,19,43.3,444.6,77.6,19.1,Red,Y
Telangana,Nizamabad,Tomato,Annual,15.3,32.6,1730.7,69.1,11.4,Red,N
Telangana,Nizamabad,Barley,Zaid,19.3,32.7,1089.1,78.1,28.8,Black,Y
